,Id,MSSubClass,MSZoning,LotFrontage,LotArea,Street,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,1stFlrSF,2ndFlrSF,GrLivArea,BsmtFullBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,ScreenPorch,SaleType,SaleCondition,SalePrice
2128,2129,30,2,,6291,0.25,0.625,1,0.75,1,0.8333333333333334,14,9,1,1,2,0.55,0.55,1930,1950,1,1,10,3,2,0.0,0.7,0.7,3,0.5,0.5,0.9,0.6428571428571429,0.0,0.21428571428571427,768.0,768.0,1,0.5,1,1,768,0,768,0.0,1,0,1,1,0.5,4,Typ,0,0,2,1930.0,0.375,2.0,440.0,0.1,0.5,0.16666666666666666,0,0,84,0,1,1,
2129,2130,70,2,60.0,10266,0.75,0.875,1,0.75,1,0.8333333333333334,14,1,1,1,1,0.55,0.55,1952,1952,1,1,2,2,2,0.0,0.5,0.5,2,0.5,0.5,0.9,0.5,372.0,0.21428571428571427,396.0,768.0,1,0.5,1,3,768,768,1536,0.0,1,1,4,1,0.5,7,Typ,0,0,2,1952.0,0.375,1.0,308.0,0.1,0.5,0.8333333333333334,0,216,80,0,3,2,
2130,2131,50,2,60.0,6876,0.75,0.875,2,0.75,1,0.8333333333333334,14,1,1,1,3,0.55,0.55,1938,1958,1,1,3,6,2,0.0,0.5,0.5,3,0.5,0.5,0.9,0.6428571428571429,0.0,0.21428571428571427,1272.0,1272.0,1,0.5,1,1,1272,0,1969,0.0,2,0,4,1,0.5,9,Min1,1,0.7,2,1938.0,0.375,2.0,400.0,0.1,0.5,0.8333333333333334,0,34,0,0,3,1,
2131,2132,50,2,,10320,0.75,0.875,1,0.75,1,0.8333333333333334,14,1,1,1,3,0.45,0.55,1915,1978,1,1,4,4,2,0.0,0.5,0.3,3,0.5,0.3,0.9,0.6428571428571429,0.0,0.21428571428571427,880.0,880.0,1,0.7,1,1,880,428,1308,0.0,2,0,2,1,0.5,6,Typ,0,0,2,1950.0,0.375,2.0,400.0,0.3,0.3,0.8333333333333334,0,0,117,0,1,1,
2132,2133,30,2,60.0,7200,0.75,0.875,1,0.75,3,0.8333333333333334,14,1,1,1,2,0.55,0.65,1925,1992,1,1,1,1,2,0.0,0.5,0.5,2,0.5,0.5,0.9,0.6428571428571429,0.0,0.21428571428571427,1040.0,1040.0,1,0.7,1,1,1040,0,1040,0.0,1,0,2,1,0.5,5,Typ,0,0,2,1993.0,0.375,2.0,320.0,0.1,0.5,0.8333333333333334,0,132,0,0,1,1,
2133,2134,50,2,62.0,7006,0.75,0.875,1,0.75,1,0.8333333333333334,14,1,1,1,3,0.55,0.55,1925,1950,1,1,10,9,2,0.0,0.5,0.5,1,0.5,0.5,0.9,0.5,121.0,0.21428571428571427,647.0,768.0,1,0.5,1,1,788,448,1236,1.0,2,0,3,1,0.5,6,Typ,1,0.7,2,1985.0,0.375,1.0,384.0,0.1,0.5,0.8333333333333334,0,0,0,0,1,6,
2134,2135,30,2,60.0,10320,0.75,0.875,1,0.75,1,0.8333333333333334,14,9,1,1,2,0.45,0.75,1912,1991,1,1,3,6,2,0.0,0.5,0.5,3,0.3,0.5,0.9,0.6428571428571429,0.0,0.21428571428571427,451.0,451.0,1,0.5,1,1,759,0,759,0.0,1,0,1,1,0.5,5,Typ,0,0,2,1997.0,0.375,2.0,576.0,0.1,0.5,0.16666666666666666,40,0,0,0,4,6,
2135,2136,190,2,60.0,10320,0.75,0.875,1,0.75,1,0.8333333333333334,14,1,1,2,1,0.25,0.25,1915,1950,1,1,12,13,2,0.0,0.3,0.3,1,0.5,0.3,0.9,0.6428571428571429,0.0,0.21428571428571427,536.0,536.0,1,0.9,2,2,808,536,1344,0.0,2,0,3,2,0.5,8,Typ,0,0,0,,0.5,0.0,0.0,0,0.5,0.16666666666666666,42,0,204,0,1,1,
2136,2137,20,1,82.0,9488,0.75,0.875,1,0.75,1,0.8333333333333334,10,2,1,1,2,0.45,0.55,1947,1993,1,1,1,1,2,0.0,0.7,0.5,2,0.5,0.5,0.9,0.6428571428571429,0.0,0.21428571428571427,1046.0,1046.0,1,0.7,2,1,1054,0,1054,0.0,1,0,3,1,0.5,6,Typ,0,0,2,1947.0,0.375,1.0,240.0,0.1,0.5,0.8333333333333334,0,60,122,0,1,2,
2137,2138,85,1,,11235,0.75,0.875,1,0.75,3,0.8333333333333334,10,2,1,1,5,0.45,0.55,1963,1963,1,1,4,6,2,0.0,0.5,0.5,2,0.7,0.5,0.3,0.7857142857142857,784.0,0.21428571428571427,197.0,981.0,1,0.5,1,1,1075,0,1075,1.0,1,0,3,1,0.7,6,Typ,0,0,2,1996.0,0.375,2.0,440.0,0.1,0.5,0.8333333333333334,64,0,0,64,1,2,
2138,2139,80,1,80.0,13014,0.75,0.875,1,0.75,1,0.8333333333333334,10,1,1,1,6,0.55,0.45,1978,1978,1,1,4,5,1,39.0,0.5,0.5,2,0.5,0.5,0.3,0.7857142857142857,528.0,0.21428571428571427,480.0,1008.0,1,0.5,1,1,1096,0,1096,1.0,1,0,3,1,0.5,6,Typ,1,0.3,1,1978.0,0.375,2.0,484.0,0.1,0.5,0.8333333333333334,168,0,0,0,1,1,
2139,2140,20,1,68.0,10265,0.75,0.625,1,0.75,1,0.8333333333333334,10,1,1,1,2,0.45,0.65,1967,2005,1,1,4,4,2,0.0,0.5,0.3,2,0.5,0.5,0.9,0.7857142857142857,758.0,0.21428571428571427,234.0,992.0,1,0.9,1,1,992,0,992,1.0,1,0,3,1,0.7,6,Typ,0,0,1,1967.0,0.625,1.0,294.0,0.1,0.5,0.8333333333333334,204,0,0,0,1,1,
2140,2141,85,1,,7703,0.75,0.625,1,0.75,4,0.8333333333333334,10,1,1,1,5,0.55,0.75,1978,1978,1,1,4,4,4,40.0,0.5,0.5,2,0.7,0.5,0.7,0.7857142857142857,450.0,0.21428571428571427,0.0,450.0,1,0.9,1,1,1034,0,1034,0.0,1,0,3,1,0.5,6,Typ,1,0.1,5,1978.0,0.875,2.0,504.0,0.1,0.5,0.8333333333333334,311,0,0,0,1,1,
2141,2142,20,1,,9981,0.75,0.625,1,0.75,3,0.8333333333333334,10,1,1,1,2,0.45,0.45,1967,1967,1,1,2,2,1,340.0,0.5,0.5,2,0.5,0.5,0.5,0.35714285714285715,221.0,0.21428571428571427,852.0,1073.0,1,0.7,1,1,1073,0,1073,0.0,1,0,3,1,0.5,6,Typ,0,0,1,1967.0,0.625,1.0,270.0,0.1,0.5,0.8333333333333334,0,90,0,0,1,1,
2142,2143,85,1,,7400,0.75,0.625,1,0.75,4,0.8333333333333334,10,1,1,1,5,0.45,0.45,1984,1984,1,1,1,1,2,0.0,0.5,0.5,1,0.7,0.5,0.3,0.21428571428571427,104.0,0.7857142857142857,0.0,1060.0,1,0.5,1,1,1126,0,1126,1.0,1,0,2,1,0.5,5,Typ,0,0,1,1984.0,0.375,2.0,506.0,0.1,0.5,0.8333333333333334,178,0,0,0,1,1,
2143,2144,190,1,60.0,12900,0.75,0.875,1,0.75,1,0.8333333333333334,10,2,1,2,2,0.45,0.35,1920,1950,1,1,5,9,2,0.0,0.5,0.5,1,0.5,0.3,0.9,0.35714285714285715,1300.0,0.21428571428571427,0.0,1300.0,1,0.3,1,1,1140,0,1140,1.0,1,0,3,1,0.5,6,Typ,0,0,4,1920.0,0.375,2.0,400.0,0.1,0.5,0.8333333333333334,0,0,190,0,1,5,
2144,2145,20,1,94.0,9239,0.75,0.875,1,0.75,1,0.8333333333333334,10,2,1,1,2,0.45,0.75,1963,2003,1,1,1,1,2,0.0,0.5,0.7,2,0.5,0.5,0.9,0.9285714285714286,634.0,0.21428571428571427,326.0,960.0,1,0.9,1,1,960,0,960,1.0,1,0,3,1,0.7,6,Typ,0,0,1,1963.0,0.875,1.0,300.0,0.1,0.5,0.8333333333333334,168,0,0,0,1,1,
2145,2146,20,1,88.0,14175,0.75,0.875,1,0.75,1,0.8333333333333334,10,8,1,1,2,0.55,0.75,1956,1956,1,1,4,4,2,0.0,0.5,0.5,2,0.5,0.7,0.7,0.9285714285714286,776.0,0.21428571428571427,212.0,988.0,1,0.5,1,3,1188,0,1188,1.0,1,0,1,1,0.5,4,Typ,1,0.5,1,1956.0,0.375,2.0,621.0,0.1,0.5,0.8333333333333334,102,89,231,0,1,1,
2146,2147,190,1,,10532,0.75,0.875,1,0.75,3,0.8333333333333334,20,1,1,1,2,0.45,0.25,1960,1960,5,6,8,5,3,275.0,0.5,0.5,2,0.5,0.5,0.5,0.5,988.0,0.21428571428571427,0.0,988.0,1,0.7,1,1,1721,0,1721,1.0,2,0,3,1,0.5,7,Mod,2,0.5,5,1960.0,0.375,2.0,626.0,0.1,0.5,0.8333333333333334,50,84,0,0,1,2,
2147,2148,50,1,63.0,8375,0.75,0.875,1,0.75,3,0.8333333333333334,10,1,1,1,3,0.45,0.65,1941,1973,1,1,3,6,2,0.0,0.5,0.5,3,0.5,0.5,0.9,0.7857142857142857,336.0,0.21428571428571427,240.0,576.0,1,0.7,1,1,864,486,1350,1.0,1,1,2,1,0.7,6,Min1,0,0,6,1973.0,0.375,3.0,627.0,0.1,0.5,0.16666666666666666,0,0,0,0,1,1,
2148,2149,80,1,,10200,0.75,0.875,1,0.75,1,0.8333333333333334,10,1,1,1,6,0.45,0.75,1970,1970,2,1,4,4,2,0.0,0.5,0.7,1,0.7,0.5,0.3,0.7857142857142857,704.0,0.21428571428571427,160.0,864.0,1,0.9,1,1,904,0,904,0.0,1,0,3,1,0.7,5,Typ,0,0,6,1979.0,0.375,3.0,912.0,0.1,0.5,0.8333333333333334,143,0,0,0,1,1,
2149,2150,20,1,82.0,20270,0.75,0.625,1,0.75,4,0.8333333333333334,20,1,1,1,2,0.65,0.55,1979,1979,1,1,8,5,2,0.0,0.5,0.5,2,0.7,0.5,0.7,0.9285714285714286,599.0,0.21428571428571427,925.0,1524.0,1,0.5,1,1,1524,0,1524,1.0,2,0,3,1,0.5,7,Typ,2,0.7,1,1979.0,0.875,2.0,478.0,0.1,0.5,0.8333333333333334,140,0,0,0,1,1,
2150,2151,50,1,50.0,5190,0.75,0.875,1,0.75,1,0.8333333333333334,16,1,1,1,3,0.65,0.45,1948,1950,1,1,5,5,2,0.0,0.5,0.5,2,0.5,0.5,0.9,0.6428571428571429,0.0,0.21428571428571427,570.0,570.0,1,0.5,1,1,617,462,1079,0.0,1,0,2,1,0.5,5,Typ,1,0.7,1,1948.0,0.375,1.0,249.0,0.1,0.5,0.8333333333333334,135,0,0,0,1,1,
2151,2152,30,1,85.0,19550,0.75,0.875,1,0.75,1,0.8333333333333334,16,1,1,1,2,0.45,0.65,1940,2007,5,6,0,0,2,0.0,0.5,0.5,1,0.5,0.5,0.7,0.7857142857142857,1035.0,0.21428571428571427,545.0,1580.0,1,0.9,1,1,1518,0,1518,1.0,1,0,2,1,0.3,5,Typ,2,0.7,0,,0.5,0.0,0.0,0,0.5,0.8333333333333334,0,39,0,0,1,1,
2152,2153,20,1,68.0,9571,0.75,0.875,1,0.75,1,0.8333333333333334,16,1,1,1,2,0.45,0.55,1956,1956,2,1,3,6,2,0.0,0.5,0.5,2,0.5,0.5,0.3,0.5,870.0,0.21428571428571427,639.0,1509.0,1,0.5,1,3,1509,0,1509,1.0,1,0,3,1,0.7,6,Typ,1,0.5,1,1956.0,0.375,1.0,322.0,0.1,0.5,0.8333333333333334,158,0,0,576,1,1,
2153,2154,90,1,50.0,9350,0.75,0.875,1,0.75,1,0.8333333333333334,16,1,1,3,5,0.45,0.45,1975,1975,1,1,4,4,2,0.0,0.5,0.5,1,0.7,0.5,0.3,0.9285714285714286,864.0,0.21428571428571427,0.0,864.0,1,0.3,2,1,864,0,864,1.0,1,0,2,1,0.5,4,Typ,0,0,0,,0.5,0.0,0.0,0,0.5,0.8333333333333334,0,0,0,0,1,1,
2154,2155,60,1,50.0,9360,0.75,0.875,1,0.75,3,0.8333333333333334,16,1,1,1,1,0.55,0.75,1962,2001,1,1,1,1,4,216.0,0.7,0.5,2,0.5,0.5,0.9,0.5,324.0,0.21428571428571427,297.0,621.0,1,0.5,1,1,621,648,1269,0.0,1,1,3,1,0.5,7,Typ,0,0,2,1962.0,0.375,1.0,280.0,0.1,0.5,0.8333333333333334,0,236,0,0,1,1,
2155,2156,60,1,,9771,0.75,0.125,1,0.75,3,0.8333333333333334,13,1,1,1,1,0.55,0.45,1995,2002,1,1,4,4,1,190.0,0.7,0.5,1,0.7,0.5,0.9,0.21428571428571427,779.0,0.21428571428571427,298.0,1077.0,1,0.9,1,1,1093,1721,2814,0.0,2,1,4,1,0.7,9,Typ,1,0.5,3,1995.0,0.875,2.0,614.0,0.1,0.5,0.8333333333333334,48,32,0,216,1,1,
2156,2157,20,1,80.0,9938,0.75,0.875,1,0.75,1,0.8333333333333334,13,1,1,1,2,0.65,0.45,1994,1994,1,1,4,4,1,251.0,0.7,0.5,1,0.7,0.5,0.9,0.9285714285714286,1271.0,0.21428571428571427,331.0,1602.0,1,0.9,1,1,1626,0,1626,1.0,2,1,3,1,0.7,7,Typ,1,0.5,1,1994.0,0.625,2.0,534.0,0.1,0.5,0.8333333333333334,424,40,0,0,1,1,
2157,2158,60,1,,14171,0.75,0.375,1,0.75,4,0.8333333333333334,13,1,1,1,1,0.65,0.45,1993,1994,1,1,1,1,2,0.0,0.7,0.5,1,0.7,0.5,0.9,0.9285714285714286,355.0,0.21428571428571427,457.0,812.0,1,0.9,1,1,1101,1099,2200,0.0,2,1,4,1,0.7,9,Typ,1,0.5,1,1993.0,0.625,2.0,453.0,0.1,0.5,0.8333333333333334,168,98,0,0,1,1,
2158,2159,80,1,85.0,10541,0.75,0.625,1,0.75,3,0.8333333333333334,13,1,1,1,6,0.65,0.45,1996,1996,1,1,1,1,2,0.0,0.7,0.5,1,0.7,0.5,0.3,0.6428571428571429,0.0,0.21428571428571427,672.0,672.0,1,0.9,1,1,1302,735,2037,0.0,2,1,3,1,0.7,8,Typ,1,0.5,1,1996.0,0.875,2.0,472.0,0.1,0.5,0.8333333333333334,100,33,0,0,1,1,
2159,2160,60,1,65.0,10616,0.75,0.625,1,0.75,1,0.8333333333333334,1,1,1,1,1,0.65,0.45,2007,2007,1,1,1,1,2,0.0,0.7,0.5,1,0.7,0.5,0.9,0.6428571428571429,0.0,0.21428571428571427,628.0,628.0,1,0.9,1,1,628,728,1356,0.0,2,1,3,1,0.7,6,Typ,1,0.7,3,2007.0,0.875,2.0,484.0,0.1,0.5,0.8333333333333334,100,24,0,0,2,3,
2160,2161,20,1,65.0,9345,0.75,0.625,1,0.75,1,0.8333333333333334,1,1,1,1,2,0.75,0.45,2007,2007,1,1,1,1,3,156.0,0.7,0.5,1,0.7,0.5,0.3,0.6428571428571429,0.0,0.21428571428571427,1615.0,1615.0,1,0.9,1,1,1615,0,1615,0.0,2,0,3,1,0.7,7,Typ,1,0.7,1,2007.0,0.625,3.0,864.0,0.1,0.5,0.8333333333333334,168,30,0,0,1,1,
2161,2162,20,1,91.0,11778,0.75,0.875,1,0.75,1,0.8333333333333334,1,1,1,1,2,0.85,0.45,2008,2008,2,1,1,1,3,554.0,0.7,0.5,1,0.7,0.5,0.7,0.9285714285714286,2085.0,0.21428571428571427,186.0,2271.0,1,0.9,1,1,2276,0,2276,1.0,2,0,3,1,0.9,7,Typ,2,0.7,1,2008.0,0.625,3.0,1348.0,0.5,0.5,0.8333333333333334,0,0,70,255,1,2,
2162,2163,20,1,91.0,11778,0.75,0.875,1,0.75,1,0.8333333333333334,1,3,1,1,2,0.85,0.45,2008,2008,2,1,1,1,3,402.0,0.9,0.5,1,0.9,0.5,0.3,0.9285714285714286,1153.0,0.21428571428571427,598.0,1751.0,1,0.9,1,1,1766,0,1766,1.0,2,1,3,1,0.9,8,Typ,2,0.7,1,2008.0,0.875,3.0,874.0,0.1,0.5,0.8333333333333334,216,36,0,0,2,3,
2163,2164,80,1,,11454,0.75,0.375,1,0.75,3,0.8333333333333334,13,1,1,1,6,0.75,0.45,1995,1995,1,1,1,1,1,302.0,0.7,0.5,1,0.7,0.5,0.7,0.9285714285714286,770.0,0.21428571428571427,631.0,1401.0,1,0.9,1,1,1511,0,1511,1.0,2,0,3,1,0.7,6,Typ,1,0.3,1,1995.0,0.875,3.0,811.0,0.1,0.5,0.8333333333333334,168,42,0,0,1,1,
2164,2165,20,1,,11500,0.75,0.625,2,0.75,4,0.8333333333333334,20,1,1,1,2,0.55,0.55,1966,1966,5,6,8,5,2,0.0,0.5,0.5,2,0.7,0.7,0.7,0.21428571428571427,262.0,0.7857142857142857,197.0,1182.0,1,0.9,1,1,1643,0,1643,1.0,2,0,2,1,0.5,6,Typ,1,0.7,1,1966.0,0.375,2.0,438.0,0.1,0.5,0.8333333333333334,339,0,0,0,1,1,
2165,2166,20,1,65.0,9750,0.75,0.875,3,0.75,1,0.5,1,1,1,1,2,0.45,0.65,1994,1994,1,1,1,1,2,0.0,0.5,0.5,1,0.7,0.5,0.9,0.9285714285714286,722.0,0.21428571428571427,268.0,990.0,1,0.9,1,1,990,0,990,1.0,1,0,3,1,0.5,5,Typ,0,0,2,1997.0,0.375,2.0,528.0,0.1,0.5,0.8333333333333334,168,0,0,0,1,1,
2166,2167,20,1,,8696,0.75,0.625,1,0.75,1,0.8333333333333334,1,1,1,1,2,0.65,0.45,1997,1998,1,1,1,1,1,150.0,0.5,0.5,1,0.7,0.5,0.7,0.9285714285714286,1308.0,0.21428571428571427,110.0,1418.0,1,0.9,1,1,1418,0,1418,1.0,2,0,3,1,0.7,5,Typ,1,0.5,1,1997.0,0.625,2.0,558.0,0.1,0.5,0.8333333333333334,208,110,0,0,1,1,
2167,2168,60,1,,13142,0.75,0.625,1,0.75,3,0.8333333333333334,1,3,1,1,1,0.55,0.45,1997,1997,1,1,1,1,1,128.0,0.5,0.5,1,0.7,0.5,0.9,0.9285714285714286,688.0,0.21428571428571427,176.0,864.0,1,0.9,1,1,872,899,1771,1.0,2,1,3,1,0.7,6,Typ,0,0,1,1997.0,0.625,2.0,600.0,0.1,0.5,0.8333333333333334,0,96,0,0,1,1,
2168,2169,60,1,68.0,8998,0.75,0.625,1,0.75,1,0.8333333333333334,1,1,1,1,1,0.65,0.45,2000,2000,1,1,1,1,1,120.0,0.7,0.5,1,0.7,0.5,0.5,0.9285714285714286,527.0,0.21428571428571427,255.0,782.0,1,0.9,1,1,782,870,1652,0.0,2,1,3,1,0.7,6,Typ,0,0,1,2000.0,0.625,2.0,532.0,0.1,0.5,0.8333333333333334,0,70,0,0,1,1,
2169,2170,60,1,75.0,12192,0.75,0.625,1,0.75,1,0.8333333333333334,1,1,1,1,1,0.65,0.45,2000,2001,1,1,1,1,2,0.0,0.7,0.5,1,0.7,0.5,0.9,0.9285714285714286,663.0,0.21428571428571427,265.0,928.0,1,0.9,1,1,928,895,1823,1.0,2,1,3,1,0.7,6,Typ,0,0,1,2000.0,0.625,2.0,626.0,0.1,0.5,0.8333333333333334,192,36,0,0,1,1,
2170,2171,20,1,,12250,0.75,0.625,1,0.75,1,0.8333333333333334,1,1,1,1,2,0.45,0.55,1978,1978,1,1,4,4,1,180.0,0.5,0.5,2,0.7,0.5,0.5,0.7857142857142857,781.0,0.21428571428571427,83.0,864.0,1,0.9,1,1,1174,0,1174,1.0,1,0,3,1,0.5,5,Typ,0,0,1,1978.0,0.375,2.0,528.0,0.1,0.5,0.8333333333333334,211,0,280,0,1,1,
2171,2172,20,1,,9216,0.75,0.625,1,0.75,1,0.8333333333333334,1,1,1,1,2,0.45,0.55,1975,1975,1,1,4,4,1,176.0,0.5,0.5,2,0.5,0.5,0.3,0.7857142857142857,294.0,0.21428571428571427,782.0,1076.0,1,0.5,1,1,1076,0,1076,0.0,1,1,3,1,0.5,5,Typ,1,0.3,2,1985.0,0.375,2.0,576.0,0.1,0.5,0.8333333333333334,0,0,0,0,1,2,
2172,2173,20,1,40.0,14330,0.75,0.625,1,0.75,4,0.8333333333333334,1,1,1,1,2,0.45,0.55,1975,2001,1,1,8,6,2,0.0,0.5,0.5,2,0.5,0.5,0.9,0.5,88.0,0.7857142857142857,180.0,864.0,1,0.5,1,1,1558,0,1558,1.0,2,0,2,1,0.5,5,Min2,0,0,1,1975.0,0.875,2.0,440.0,0.1,0.5,0.8333333333333334,140,0,239,227,1,1,
2173,2174,60,1,,10400,0.75,0.875,1,0.75,1,0.8333333333333334,1,1,1,1,1,0.65,0.45,2001,2001,1,1,1,1,1,227.0,0.7,0.5,1,0.7,0.5,0.9,0.6428571428571429,0.0,0.21428571428571427,1257.0,1257.0,1,0.9,1,1,1290,871,2161,0.0,2,1,3,1,0.7,8,Typ,1,0.5,1,2001.0,0.625,2.0,570.0,0.1,0.5,0.8333333333333334,0,84,0,0,1,1,
2174,2175,60,1,,9720,0.75,0.625,1,0.75,4,0.8333333333333334,1,1,1,1,1,0.85,0.45,2001,2002,1,1,1,1,1,134.0,0.7,0.5,1,0.7,0.5,0.5,0.9285714285714286,1194.0,0.21428571428571427,163.0,1357.0,1,0.9,1,1,1366,581,1947,1.0,2,1,3,1,0.7,7,Typ,1,0.5,3,2001.0,0.875,3.0,725.0,0.1,0.5,0.8333333333333334,168,116,0,0,1,1,
2175,2176,20,1,,14860,0.75,0.375,1,0.75,4,0.8333333333333334,1,1,1,1,2,0.75,0.45,2002,2003,2,1,1,1,1,240.0,0.7,0.5,1,0.9,0.5,0.7,0.9285714285714286,1538.0,0.21428571428571427,240.0,1778.0,1,0.9,1,1,1786,0,1786,1.0,2,0,3,1,0.7,6,Typ,1,0.7,1,2002.0,0.625,3.0,715.0,0.1,0.5,0.8333333333333334,182,35,0,0,1,1,
2176,2177,60,1,41.0,10905,0.75,0.375,1,0.75,4,0.8333333333333334,1,1,1,1,1,0.65,0.45,2003,2003,1,1,1,1,2,0.0,0.7,0.5,1,0.7,0.5,0.9,0.6428571428571429,0.0,0.21428571428571427,1129.0,1129.0,1,0.9,1,1,1129,1198,2327,0.0,2,1,4,1,0.7,9,Typ,1,0.7,3,2003.0,0.625,2.0,596.0,0.1,0.5,0.8333333333333334,0,57,0,0,1,1,
2177,2178,60,1,96.0,11690,0.75,0.625,1,0.75,1,0.8333333333333334,1,1,1,1,1,0.75,0.45,1999,2000,1,1,1,1,1,192.0,0.7,0.5,1,0.7,0.5,0.3,0.6428571428571429,0.0,0.21428571428571427,850.0,850.0,1,0.9,1,1,886,878,1764,0.0,2,1,3,1,0.7,7,Typ,1,0.5,1,1999.0,0.375,2.0,560.0,0.1,0.5,0.8333333333333334,120,29,0,0,1,1,
2178,2179,120,2,,4426,0.75,0.875,1,0.75,1,0.8333333333333334,1,1,1,4,2,0.55,0.45,2004,2004,1,1,1,1,1,205.0,0.7,0.5,1,0.7,0.5,0.5,0.9285714285714286,662.0,0.21428571428571427,186.0,848.0,1,0.9,1,1,848,0,848,1.0,1,0,1,1,0.7,3,Typ,0,0,1,2004.0,0.625,2.0,420.0,0.1,0.5,0.8333333333333334,140,0,0,0,1,1,
2179,2180,90,2,83.0,10126,0.75,0.875,1,0.75,3,0.8333333333333334,1,1,1,3,5,0.55,0.45,1997,1998,1,1,1,1,2,0.0,0.5,0.7,1,0.7,0.5,0.7,0.9285714285714286,1593.0,0.35714285714285715,83.0,1838.0,1,0.9,1,1,1838,0,1838,2.0,2,0,2,2,0.5,8,Typ,0,0,1,1998.0,0.375,3.0,721.0,0.1,0.5,0.8333333333333334,160,67,0,0,1,2,
2180,2181,20,1,75.0,9750,0.75,0.875,1,0.75,1,0.8333333333333334,1,1,1,1,2,0.65,0.45,2004,2004,1,1,1,1,3,50.0,0.7,0.5,1,0.7,0.5,0.5,0.9285714285714286,24.0,0.21428571428571427,1421.0,1445.0,1,0.9,1,1,1445,0,1445,0.0,2,0,3,1,0.7,6,Typ,0,0,1,2004.0,0.375,2.0,470.0,0.1,0.5,0.8333333333333334,0,35,0,0,1,1,
2181,2182,20,1,85.0,11058,0.75,0.875,1,0.75,3,0.8333333333333334,1,1,1,1,2,0.65,0.55,2007,2007,1,1,1,1,3,212.0,0.7,0.5,1,0.7,0.5,0.9,0.9285714285714286,56.0,0.21428571428571427,1508.0,1564.0,1,0.9,1,1,1564,0,1564,0.0,2,0,3,1,0.7,6,Typ,0,0,1,2007.0,0.625,3.0,814.0,0.1,0.5,0.8333333333333334,0,24,0,0,1,1,
2182,2183,20,1,74.0,9627,0.75,0.875,1,0.75,1,0.8333333333333334,1,1,1,1,2,0.65,0.45,2007,2007,1,1,1,1,2,0.0,0.7,0.5,1,0.7,0.5,0.3,0.9285714285714286,24.0,0.21428571428571427,1327.0,1351.0,1,0.9,1,1,1361,0,1361,0.0,2,0,3,1,0.7,6,Typ,0,0,1,2007.0,0.625,2.0,610.0,0.1,0.5,0.8333333333333334,0,50,0,0,1,1,
2183,2184,20,1,75.0,9825,0.75,0.875,1,0.75,1,0.8333333333333334,16,1,1,1,2,0.45,0.45,1966,1966,2,1,4,4,2,0.0,0.5,0.5,2,0.5,0.5,0.9,0.5,609.0,0.21428571428571427,483.0,1092.0,1,0.5,1,1,1092,0,1092,0.0,1,0,3,1,0.5,6,Typ,0,0,1,1966.0,0.375,1.0,264.0,0.1,0.5,0.8333333333333334,259,0,0,161,3,2,
2184,2185,85,1,64.0,12102,0.75,0.875,1,0.75,1,0.8333333333333334,16,1,1,1,5,0.45,0.45,1976,1976,1,1,4,5,1,222.0,0.5,0.5,2,0.7,0.7,0.7,0.7857142857142857,456.0,0.21428571428571427,0.0,456.0,1,0.9,1,1,1033,0,1033,0.0,1,0,3,1,0.5,6,Typ,0,0,3,1976.0,0.625,2.0,504.0,0.3,0.5,0.8333333333333334,224,0,0,0,1,6,
2185,2186,20,1,65.0,6500,0.75,0.875,1,0.75,1,0.8333333333333334,16,1,1,1,2,0.55,0.55,1976,1976,2,1,4,5,1,84.0,0.5,0.5,2,0.5,0.5,0.9,0.35714285714285715,1033.0,0.21428571428571427,94.0,1127.0,1,0.5,1,1,1127,0,1127,0.0,1,1,3,1,0.5,6,Typ,1,0.1,2,1991.0,0.375,2.0,480.0,0.1,0.5,0.8333333333333334,0,0,138,0,1,1,
2186,2187,80,1,,9638,0.75,0.625,1,0.75,4,0.8333333333333334,16,1,1,1,6,0.55,0.55,1977,1977,2,1,8,5,2,0.0,0.5,0.5,2,0.5,0.5,0.3,0.7857142857142857,368.0,0.5,541.0,1029.0,1,0.5,1,1,1117,0,1117,1.0,1,0,3,1,0.5,6,Typ,1,0.3,1,1977.0,0.625,2.0,542.0,0.1,0.5,0.8333333333333334,292,0,0,0,1,1,
2187,2188,60,1,72.0,7200,0.75,0.875,1,0.75,1,0.8333333333333334,16,1,1,1,1,0.55,0.65,1976,2001,2,1,8,5,2,0.0,0.5,0.5,2,0.5,0.5,0.3,0.7857142857142857,288.0,0.21428571428571427,396.0,684.0,1,0.5,1,1,684,714,1398,0.0,1,1,3,1,0.5,6,Typ,1,0.5,1,1976.0,0.875,2.0,440.0,0.1,0.5,0.8333333333333334,0,0,0,0,1,1,
