Id,MSSubClass,MSZoning,LotFrontage,LotArea,Street,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,1stFlrSF,2ndFlrSF,GrLivArea,BsmtFullBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,ScreenPorch,SaleType,SaleCondition,SalePrice
1052,20,1,103.0,0.1276640528270447,0.75,0.625,1,0.75,3,0.8333333333333334,1,1,1,1,2,0.65,0.45,1.1781288655758193,1.0881186607522058,1,1,1,1,2,-0.5669188163210045,0.7,0.5,1,0.7,0.5,0.3,0.6428571428571429,-0.9685385992866848,0.21428571428571427,1.7184614730952734,0.5997969599575984,1,0.9,1,1,0.39865803155048574,-0.7848905642207468,-0.36510121072912755,-0.8187888067594956,0.7812319615337806,-0.7561914703898819,0.16989797903430978,-0.20766289448672728,0.7,-0.2877089940430985,1,0.6235248286698352,0.7,1,0.3038469878745101,0.875,0.30698716627569994,-0.15177334864680284,0.0,0.5,0.8333333333333334,-0.7406335114617164,-0.40675708266362215,-0.35953914829025974,0,2,3,20.0141
1053,60,1,100.0,-0.0847108391768307,0.75,0.875,1,0.75,3,0.8333333333333334,12,4,1,1,1,0.55,0.55,-0.24141400931719492,-0.2998167381980679,1,1,1,1,4,0.9538697595950538,0.5,0.5,2,0.5,0.5,0.9,0.5,0.0015978477333848421,0.21428571428571427,-0.42444008229551755,-0.5336801783911823,1,0.5,1,1,-0.08303989563529368,1.1978412158071763,0.9410911316766175,-0.8187888067594956,-1.0271868296772464,1.232387720662429,1.385418079037127,-0.20766289448672728,0.5,1.623874967137035,1,0.6235248286698352,0.5,1,0.20822477752187524,0.625,0.30698716627569994,0.31218694447905304,0.0,0.5,0.8333333333333334,-0.7406335114617164,0.06678736953175157,-0.35953914829025974,0,1,1,16.5
1054,20,1,68.0,-0.20364077869900093,0.75,0.875,1,0.75,1,0.5,16,1,1,1,2,0.45,0.55,-0.47250238429977864,0.8488194540366414,2,1,4,4,3,0.24379568186954126,0.5,0.5,2,0.5,0.5,0.3,0.5,-0.12790000379191857,0.21428571428571427,0.619712586414008,0.37310153228784226,1,0.9,1,3,0.9338779506457962,-0.7848905642207468,0.049876689278749095,-0.8187888067594956,-1.0271868296772464,-0.7561914703898819,1.385418079037127,-0.20766289448672728,0.5,0.34948565968361267,4,0.6235248286698352,0.7,5,0.1926583711853998,0.375,-1.005012157822057,-0.5043831714224533,0.0,0.5,0.8333333333333334,0.17616983107804216,0.4515422369404927,-0.35953914829025974,0,1,1,14.45
1055,60,1,90.0,0.15200792104480237,0.75,0.875,1,0.75,3,0.8333333333333334,1,1,1,1,1,0.75,0.45,1.0130657405882597,0.8488194540366414,1,1,1,1,1,0.607219422437717,0.7,0.5,1,0.7,0.5,0.5,0.9285714285714286,1.0770884790452269,0.21428571428571427,-0.9726771044284056,0.030791436506510506,1,0.9,1,1,-0.17479188176591834,1.3098072457381649,0.9648041545342104,1.0871478175873686,0.7812319615337806,1.232387720662429,0.16989797903430978,-0.20766289448672728,0.7,0.34948565968361267,1,0.6235248286698352,0.7,1,0.29272812620559907,0.875,0.30698716627569994,0.5256086793169468,0.0,0.5,0.8333333333333334,0.8321584296194212,0.18517348258059502,-0.35953914829025974,0,1,1,25.5
1056,20,1,104.0,0.15124717516299743,0.75,0.875,1,0.75,1,0.8333333333333334,7,1,1,1,2,0.55,0.45,0.15473749065294862,-0.3955364208842937,1,1,8,5,1,0.3276626989237357,0.5,0.5,2,0.7,0.5,0.9,0.7857142857142857,0.4449633732945931,0.21428571428571427,-0.026342659584914115,0.32096158392379837,1,0.5,1,1,0.9262319518015775,-0.7848905642207468,0.04394843356435086,-0.8187888067594956,0.7812319615337806,-0.7561914703898819,0.16989797903430978,-0.20766289448672728,0.5,0.34948565968361267,1,0.6235248286698352,0.5,1,0.23491004552726172,0.875,0.30698716627569994,0.0245315627410224,0.0,0.5,0.8333333333333334,-0.7406335114617164,-0.7027223652857307,-0.35953914829025974,189,3,2,18.0
1057,120,1,43.0,-0.3950951589532409,0.75,0.625,1,0.75,1,0.8333333333333334,11,1,1,4,2,0.65,0.45,1.1121036155807955,0.99239897806598,1,1,1,1,3,0.7749534565461057,0.7,0.5,1,0.7,0.5,0.3,0.9285714285714286,0.477886555885772,0.21428571428571427,0.3285327572313952,0.7086107652390813,1,0.9,1,1,0.5209940130579852,-0.7848905642207468,-0.2702491192987557,1.0871478175873686,0.7812319615337806,-0.7561914703898819,-1.0456221209685077,-0.20766289448672728,0.7,-0.2877089940430985,1,0.6235248286698352,0.7,1,0.2993994432069457,0.625,0.30698716627569994,0.05236918032857375,0.0,0.5,0.8333333333333334,0.7768340899834012,-0.1699848565659353,-0.35953914829025974,0,1,1,18.585
1058,60,1,0.0,2.509305826797669,0.75,0.375,1,0.75,2,0.8333333333333334,4,1,1,1,1,0.65,0.55,0.7489647406081639,0.46594072329173825,1,1,4,4,2,-0.5669188163210045,0.7,0.5,1,0.7,0.5,0.9,0.9285714285714286,0.33741431016340895,0.21428571428571427,-0.41534071263356087,-0.17776835694966514,1,0.9,1,1,-0.46024250528341726,1.2468263539019837,0.6901283064337588,-0.8187888067594956,0.7812319615337806,1.232387720662429,0.16989797903430978,-0.20766289448672728,0.7,0.34948565968361267,1,0.6235248286698352,0.7,3,0.27493794753534145,0.875,0.30698716627569994,-0.026504069502821748,0.0,0.5,0.8333333333333334,0.5871506398027615,0.7475075195626013,-0.35953914829025974,0,1,1,24.8
1059,60,1,96.0,0.14452725320705392,0.75,0.625,1,0.75,1,0.8333333333333334,11,1,1,1,1,0.85,0.45,1.2111414905733313,1.1359785020953186,1,1,1,1,3,0.2941158921020579,0.9,0.5,1,0.9,0.5,0.3,0.9285714285714286,1.0858679944028744,0.21428571428571427,-0.893057619886285,0.1192026532977154,1,0.9,1,1,-0.07539389679107496,1.6736968430138777,1.3501407759700959,1.0871478175873686,0.7812319615337806,1.232387720662429,0.16989797903430978,-0.20766289448672728,0.9,2.261069620863746,1,0.6235248286698352,0.7,1,0.3060707602082923,0.875,1.618986490373457,1.6855094121315866,0.0,0.5,0.8333333333333334,-0.7406335114617164,0.8067005760870231,-0.35953914829025974,0,1,1,33.5
1060,50,1,0.0,0.1403431508571268,0.75,0.625,4,0.75,3,0.5,3,1,1,1,3,0.55,0.65,-1.2978180092375777,-1.6398922958052287,1,1,2,2,1,2.116825729413216,0.5,0.5,2,0.5,0.5,0.5,0.5,-0.3166595839813439,0.35714285714285715,-1.2752311456884642,-0.44753591587667496,1,0.5,1,1,-0.16204855035888713,1.302809368867478,0.9687563250104759,-0.8187888067594956,-1.0271868296772464,1.232387720662429,0.16989797903430978,-0.20766289448672728,0.5,0.34948565968361267,1,0.6235248286698352,0.7,2,0.23713381786104393,0.375,0.30698716627569994,-0.1888901720968713,0.0,0.3,0.8333333333333334,-0.7406335114617164,-0.7027223652857307,-0.06379281607434113,0,1,1,22.0
1061,120,1,41.0,-0.6654135289545915,0.75,0.875,1,0.75,1,0.8333333333333334,19,1,1,4,2,0.75,0.45,0.9800531155907476,0.8009596126935284,1,1,7,7,2,-0.5669188163210045,0.7,0.5,1,0.7,0.5,0.5,0.9285714285714286,0.3835067657910593,0.21428571428571427,0.367205078294711,0.6496699540449448,1,0.9,1,1,0.454728689741423,-0.7848905642207468,-0.3216273354902071,1.0871478175873686,0.7812319615337806,-0.7561914703898819,-1.0456221209685077,-0.20766289448672728,0.7,-0.2877089940430985,1,-0.9241528710642197,0.0,1,0.2905043538718169,0.875,0.30698716627569994,0.5070502675919125,0.0,0.5,0.8333333333333334,-0.7406335114617164,-0.7027223652857307,2.2866122452205913,0,1,1,21.35
1062,30,3,120.0,0.993012493380149,0.25,0.875,3,0.75,1,0.8333333333333334,14,1,1,1,2,0.25,0.35,-1.1987801342450417,-1.6398922958052287,1,1,2,2,2,-0.5669188163210045,0.3,0.5,2,0.5,0.5,0.9,0.6428571428571429,-0.9685385992866848,0.21428571428571427,0.7584779737588468,-0.35685774480877247,1,0.5,1,1,-0.6768791392029476,-0.7848905642207468,-1.1990091812211463,-0.8187888067594956,-1.0271868296772464,-0.7561914703898819,-1.0456221209685077,-0.20766289448672728,0.5,-0.2877089940430985,1,-0.9241528710642197,0.0,2,0.27493794753534145,0.625,1.618986490373457,3.597025819810113,0.0,0.5,0.8333333333333334,-0.7406335114617164,-0.40675708266362215,-0.35953914829025974,0,4,1,8.1
1063,190,2,85.0,0.435132180056536,0.75,0.875,1,0.75,1,0.8333333333333334,8,1,1,2,1,0.45,0.45,-2.3542220091579606,-1.6398922958052287,1,1,3,6,2,-0.5669188163210045,0.5,0.5,3,0.5,0.5,0.9,0.6428571428571429,-0.9685385992866848,0.21428571428571427,0.23071453336536124,-0.8827911370026067,1,0.5,2,1,0.6688166573795472,1.3494618813387231,1.652481817404406,-0.8187888067594956,0.7812319615337806,-0.7561914703898819,2.600938179039945,4.455167790180623,0.5,2.261069620863746,4,-0.9241528710642197,0.0,2,0.16597310318001332,0.375,0.30698716627569994,0.40497900310422424,0.0,0.5,0.8333333333333334,-0.7406335114617164,0.14077869018727873,-0.35953914829025974,0,1,1,9.0
1064,30,2,50.0,-0.5284792702297046,0.75,0.875,1,0.75,1,0.8333333333333334,8,4,1,1,2,0.55,0.55,-1.5289063842201613,-0.20409705551184212,1,1,2,2,2,-0.5669188163210045,0.5,0.7,3,0.5,0.5,0.9,0.35714285714285715,-0.09717170004015166,0.21428571428571427,0.3308075996468844,0.11693569902101783,1,0.7,1,1,-0.14420788638904344,-0.7848905642207468,-0.7860073664514025,-0.8187888067594956,-1.0271868296772464,-0.7561914703898819,-1.0456221209685077,-0.20766289448672728,0.7,-0.9249036477698097,1,0.6235248286698352,0.7,2,0.23491004552726172,0.375,0.30698716627569994,-0.15177334864680284,0.0,0.5,0.8333333333333334,0.5713436856210415,1.0730693304469205,-0.35953914829025974,0,1,1,11.05
1065,20,1,0.0,0.105475631274401,0.75,0.625,1,0.75,4,0.8333333333333334,12,1,1,1,2,0.45,0.55,-0.175388759322171,-0.8741348343154225,1,1,8,5,1,0.5513080777349207,0.5,0.5,2,0.5,0.5,0.5,0.35714285714285715,0.6556717418781377,0.5,-0.8566601412384584,0.23255036713259347,1,0.9,1,1,-0.014225906037325197,-0.7848905642207468,-0.6852270193066323,-0.8187888067594956,-1.0271868296772464,1.232387720662429,0.16989797903430978,-0.20766289448672728,0.5,-0.2877089940430985,1,0.6235248286698352,0.1,1,0.21267232218943966,0.625,0.30698716627569994,0.033810768603539515,0.0,0.5,0.8333333333333334,-0.7406335114617164,0.15557695431838414,-0.35953914829025974,0,1,1,15.4
1066,60,1,80.0,0.48584857217686445,0.75,0.875,1,0.75,1,0.5,20,1,1,1,1,0.65,0.45,0.8149899906031879,0.6095202473210769,1,1,3,6,2,-0.5669188163210045,0.7,0.5,1,0.9,0.5,0.7,0.9285714285714286,1.6675108868470339,0.21428571428571427,-1.0363726920621021,0.5771274171906228,1,0.9,1,1,0.3731713687364233,1.4404342806576516,1.5003232540681846,1.0871478175873686,0.7812319615337806,1.232387720662429,0.16989797903430978,-0.20766289448672728,0.7,0.34948565968361267,1,-0.9241528710642197,0.0,1,0.2793854922029058,0.625,0.30698716627569994,0.27970972396024313,0.0,0.5,0.8333333333333334,1.5987957074328398,-0.05159874351709185,-0.35953914829025974,0,1,1,32.8
1067,60,1,59.0,-0.29556423941709625,0.75,0.625,1,0.75,1,0.8333333333333334,18,1,1,1,1,0.55,0.65,0.715952115610652,0.46594072329173825,1,1,1,1,2,-0.5669188163210045,0.7,0.5,1,0.7,0.5,0.9,0.6428571428571429,-0.9685385992866848,0.21428571428571427,0.5423679442873764,-0.5722184010950409,1,0.7,1,1,-0.9190024359365405,1.0158964171693197,0.13880052499472265,-0.8187888067594956,0.7812319615337806,1.232387720662429,0.16989797903430978,-0.20766289448672728,0.5,0.34948565968361267,1,0.6235248286698352,0.5,1,0.2727141752015592,0.625,0.30698716627569994,-0.43014952452231636,0.0,0.5,0.8333333333333334,-0.7406335114617164,-0.11079180004151357,-0.35953914829025974,0,1,1,17.8
1068,60,1,80.0,-0.05174518429861721,0.75,0.875,1,0.75,1,0.5,12,1,1,1,1,0.55,0.55,-0.24141400931719492,-0.9698545170016483,1,1,4,4,1,1.445889592979661,0.5,0.5,2,0.5,0.5,0.7,0.9285714285714286,0.5108097384769508,0.35714285714285715,-1.2752311456884642,-0.6152905323522945,1,0.5,1,1,-0.9215511022179467,1.1115340677353724,0.2178439345200325,1.0871478175873686,-1.0271868296772464,1.232387720662429,1.385418079037127,-0.20766289448672728,0.5,0.34948565968361267,1,-0.9241528710642197,0.0,1,0.20822477752187524,0.625,0.30698716627569994,-0.1424941427842857,0.0,0.5,0.8333333333333334,1.8517069743403596,1.191455443495764,-0.35953914829025974,189,1,1,16.79
1069,160,2,42.0,-0.7866257061221765,0.75,0.875,1,0.75,1,0.8333333333333334,15,1,1,4,1,0.55,0.35,0.055699615660412725,-0.5391159449136324,1,1,7,7,2,-0.5669188163210045,0.5,0.5,2,0.7,0.5,0.9,0.7857142857142857,0.8685749893010941,0.21428571428571427,-1.0363726920621021,-0.24804393952728954,1,0.7,1,1,0.33494137451532974,2.084238952760836,2.0160815012208313,1.0871478175873686,0.7812319615337806,1.232387720662429,2.600938179039945,-0.20766289448672728,0.5,2.261069620863746,3,0.6235248286698352,0.7,1,0.2282387285259151,0.875,0.30698716627569994,0.47921265000436114,0.0,0.5,0.8333333333333334,5.0130978106843544,-0.40675708266362215,-0.35953914829025974,0,1,1,15.14
1070,45,1,60.0,-0.0720317411467486,0.75,0.875,1,0.75,1,0.8333333333333334,12,1,1,1,4,0.45,0.65,-0.7366033842798744,0.8966792953797542,1,1,2,2,2,-0.5669188163210045,0.5,0.5,2,0.5,0.5,0.9,0.7857142857142857,-0.4856652546160619,0.21428571428571427,0.14654536399226223,-0.467938504366953,1,0.5,1,1,-0.6794278054843539,-0.7848905642207468,-1.200985266459279,-0.8187888067594956,-1.0271868296772464,-0.7561914703898819,-1.0456221209685077,-0.20766289448672728,0.7,-1.5620983014965208,1,-0.9241528710642197,0.0,2,0.2549239965313016,0.375,0.30698716627569994,0.47921265000436114,0.0,0.5,0.8333333333333334,-0.7406335114617164,-0.7027223652857307,-0.35953914829025974,0,1,1,13.5
1071,20,1,72.0,-0.002043120020695321,0.75,0.875,1,0.75,1,0.8333333333333334,12,1,1,1,2,0.45,0.45,-0.5055150092972907,-1.3527332477465515,2,1,2,2,1,0.1040173201125506,0.5,0.5,2,0.5,0.5,0.9,0.35714285714285715,0.31766040060870165,0.21428571428571427,-0.22425394973247123,-0.0077467861973480375,1,0.5,1,1,-0.2843845318663867,-0.7848905642207468,-0.8946920545487035,1.0871478175873686,-1.0271868296772464,-0.7561914703898819,0.16989797903430978,-0.20766289448672728,0.5,-0.2877089940430985,1,-0.9241528710642197,0.0,1,0.1904345988516176,0.375,-1.005012157822057,-0.8662722000606209,0.0,0.5,0.8333333333333334,-0.7406335114617164,-0.40675708266362215,-0.35953914829025974,192,1,1,13.5
1072,60,1,78.0,0.1942293174849758,0.75,0.875,1,0.75,1,0.8333333333333334,7,7,1,1,1,0.55,0.55,-0.10936350932714708,-0.7784151516291967,1,1,2,2,2,-0.5669188163210045,0.5,0.5,2,0.5,0.5,0.9,0.5,-0.314464705141932,0.21428571428571427,-0.2993237494436136,-0.7354391090172652,1,0.9,1,1,-0.8425424474943533,0.910928264109018,0.10915924642273148,-0.8187888067594956,-1.0271868296772464,1.232387720662429,1.385418079037127,-0.20766289448672728,0.5,0.9866803134103238,1,-0.9241528710642197,0.0,1,0.21711986685700407,0.375,0.30698716627569994,-0.14713374571554427,0.0,0.5,0.8333333333333334,-0.7406335114617164,-0.7027223652857307,-0.35953914829025974,0,1,1,15.4
1073,50,1,50.0,-0.3275155664529032,0.75,0.875,1,0.75,1,0.8333333333333334,16,4,1,1,3,0.45,0.25,-0.7696160092773863,-1.6398922958052287,1,1,2,2,2,-0.5669188163210045,0.5,0.5,2,0.3,0.3,0.5,0.6428571428571429,-0.9685385992866848,0.21428571428571427,0.5673912108577572,-0.5472819040513677,1,0.3,1,3,-0.40162318081107373,0.2741214688765203,-0.08844927739054312,1.0871478175873686,-1.0271868296772464,-0.7561914703898819,1.385418079037127,-0.20766289448672728,0.5,0.34948565968361267,1,0.6235248286698352,0.5,2,0.18598705418405317,0.375,-1.005012157822057,-0.8941098176481722,0.0,0.5,0.5,-0.7406335114617164,-0.7027223652857307,-0.35953914829025974,0,1,1,9.15
1074,60,1,75.0,-0.2812368586431035,0.75,0.625,2,0.75,3,0.8333333333333334,16,1,1,1,1,0.55,0.55,0.18775011565046057,-0.3476765795411808,2,1,4,5,1,0.21584000951814314,0.5,0.5,2,0.5,0.5,0.9,0.35714285714285715,0.20572157979869363,0.21428571428571427,-0.922630571287644,-0.819316417255075,1,0.5,1,1,-1.1764177303585708,0.9132608897325801,-0.14773183453452549,-0.8187888067594956,-1.0271868296772464,1.232387720662429,0.16989797903430978,-0.20766289448672728,0.5,-0.2877089940430985,1,-0.9241528710642197,0.0,1,0.23713381786104393,0.875,0.30698716627569994,-0.15177334864680284,0.0,0.5,0.8333333333333334,1.2510427154350003,-0.7027223652857307,-0.35953914829025974,0,1,1,15.95
1075,20,1,74.0,-0.20440152458080585,0.75,0.875,1,0.75,1,0.8333333333333334,1,1,1,1,2,0.65,0.45,1.1451162405783075,1.040258819409093,1,1,1,1,2,-0.5669188163210045,0.7,0.5,1,0.7,0.5,0.3,0.6428571428571429,-0.9685385992866848,0.21428571428571427,1.545573449518097,0.42750843492858376,1,0.9,1,1,0.20495939416361147,-0.7848905642207468,-0.5152836888272162,-0.8187888067594956,0.7812319615337806,-0.7561914703898819,-1.0456221209685077,-0.20766289448672728,0.7,-0.9249036477698097,1,-0.9241528710642197,0.0,1,0.3016232155407279,0.625,1.618986490373457,1.639113382819001,0.0,0.5,0.8333333333333334,0.3658532812586819,0.6735161989070741,-0.35953914829025974,0,1,1,19.4
1076,70,1,75.0,0.37490646441364595,0.75,0.875,1,0.75,1,0.8333333333333334,3,1,1,1,1,0.65,0.55,-1.033717009257482,-0.012657690139390594,1,1,3,6,2,-0.5669188163210045,0.5,0.5,2,0.5,0.5,0.9,0.35714285714285715,-0.06863827512779667,0.21428571428571427,-0.38804260364769094,-0.5699514468183432,1,0.5,1,1,-0.5086671646301358,1.0345574221578178,0.4727589302391567,-0.8187888067594956,-1.0271868296772464,1.232387720662429,0.16989797903430978,-0.20766289448672728,0.5,-0.2877089940430985,1,2.17120252840389,0.7,1,0.1548542415111023,0.375,-1.005012157822057,-1.0796939348985146,0.0,0.5,0.8333333333333334,-0.7406335114617164,-0.7027223652857307,-0.35953914829025974,0,6,1,21.95
1077,50,1,60.0,0.08011743521423678,0.75,0.875,1,0.75,1,0.8333333333333334,8,1,1,1,3,0.45,0.75,-1.16576750924753,0.22664151657617382,1,1,3,6,2,-0.5669188163210045,0.5,0.5,2,0.3,0.5,0.9,0.7857142857142857,0.40545555418517853,0.21428571428571427,-0.8885079350553067,-0.5790192639251335,1,0.7,1,1,-0.16204855035888713,0.07818091649729025,-0.06868842500921565,-0.8187888067594956,0.7812319615337806,-0.7561914703898819,0.16989797903430978,-0.20766289448672728,0.7,0.34948565968361267,2,0.6235248286698352,0.5,1,0.17709196484892437,0.375,0.30698716627569994,0.43281662069177557,0.0,0.5,0.8333333333333334,2.7052825001532383,-0.39195881853251674,-0.35953914829025974,0,1,1,17.0
1078,20,1,0.0,0.7229477053394,0.75,0.625,1,0.75,3,0.8333333333333334,12,1,1,1,2,0.45,0.45,-0.07635088432963512,-0.7305553102860839,1,1,1,5,2,-0.5669188163210045,0.5,0.5,2,0.5,0.5,0.5,0.35714285714285715,-0.8039226863307907,0.5,-0.7520173901259569,0.1010670190841349,1,0.9,1,1,-0.16204855035888713,-0.7848905642207468,-0.7998399631183316,1.0871478175873686,-1.0271868296772464,-0.7561914703898819,0.16989797903430978,-0.20766289448672728,0.5,-0.2877089940430985,1,-0.9241528710642197,0.0,1,0.21934363919078628,0.875,-1.005012157822057,-0.8059573619542596,0.0,0.5,0.8333333333333334,1.1562009903446806,-0.229177913090357,-0.35953914829025974,0,1,2,13.88
1079,120,2,37.0,-0.7269071544004898,0.75,0.875,1,0.75,1,0.8333333333333334,1,1,1,4,2,0.55,0.45,1.0790909905832835,0.9445391367228672,1,1,1,1,1,0.37798290915625227,0.7,0.5,1,0.7,0.5,0.5,0.9285714285714286,0.48447119240400777,0.21428571428571427,-0.8521104564074801,-0.4611376415368603,1,0.9,1,1,-0.7941177881476347,-0.7848905642207468,-1.2899091021752527,1.0871478175873686,-1.0271868296772464,-0.7561914703898819,-2.2611422209713252,-0.20766289448672728,0.7,-2.199292955223232,1,0.6235248286698352,0.7,1,0.2971756708731635,0.625,0.30698716627569994,-0.244565407271974,0.0,0.5,0.8333333333333334,0.3658532812586819,-0.7027223652857307,-0.35953914829025974,0,1,1,15.59
1080,20,1,65.0,-0.17663429989492604,0.75,0.875,1,0.75,1,0.8333333333333334,1,1,1,1,2,0.45,0.45,0.7489647406081639,0.46594072329173825,1,1,1,1,2,-0.5669188163210045,0.5,0.5,1,0.7,0.5,0.9,0.9285714285714286,0.11792642622221672,0.21428571428571427,-0.14918415002132887,-0.1392301342458066,1,0.7,1,1,-0.43220717618794857,-0.7848905642207468,-1.0093049983604028,-0.8187888067594956,-1.0271868296772464,-0.7561914703898819,0.16989797903430978,-0.20766289448672728,0.5,-0.9249036477698097,1,-0.9241528710642197,0.0,1,0.2793854922029058,0.375,-1.005012157822057,-0.8059573619542596,0.0,0.5,0.8333333333333334,-0.7406335114617164,0.2443665391050167,-0.35953914829025974,0,1,1,12.6
1081,20,1,80.0,0.11054727048643385,0.75,0.875,1,0.75,1,0.8333333333333334,7,1,1,1,2,0.55,0.65,-0.010325634334611195,0.9445391367228672,1,1,1,1,1,0.23820454739926164,0.7,0.7,2,0.5,0.5,0.9,0.7857142857142857,0.47130191936753624,0.21428571428571427,0.09422398843601149,0.46831361190913984,1,0.9,1,1,0.2508353872289238,-0.7848905642207468,-0.4797141545408268,-0.8187888067594956,0.7812319615337806,-0.7561914703898819,0.16989797903430978,-0.20766289448672728,0.7,-0.9249036477698097,1,-0.9241528710642197,0.0,1,0.2237911838583507,0.625,0.30698716627569994,0.25651170930395034,0.0,0.5,0.8333333333333334,-0.3059422714644171,-0.7027223652857307,-0.35953914829025974,0,3,2,14.5
1082,20,1,75.0,-0.338292799778473,0.75,0.875,1,0.75,3,0.8333333333333334,10,2,1,1,2,0.45,0.45,-0.2744266343147069,-1.0177143583447612,1,1,4,4,2,-0.5669188163210045,0.5,0.5,2,0.5,0.5,0.9,0.7857142857142857,0.8400415643887391,0.21428571428571427,-0.7838651839428051,-0.025882420410928527,1,0.3,1,1,-0.3047738621176366,-0.7848905642207468,-0.9105007364537654,1.0871478175873686,-1.0271868296772464,1.232387720662429,0.16989797903430978,-0.20766289448672728,0.5,-0.9249036477698097,1,-0.9241528710642197,0.0,1,0.20600100518809303,0.875,-1.005012157822057,-0.7642009355729326,0.0,0.5,0.8333333333333334,-0.7406335114617164,-0.7027223652857307,3.0648920668414297,0,1,1,13.3
1083,20,1,70.0,-0.17993086538274738,0.75,0.875,1,0.75,1,0.8333333333333334,1,1,1,1,2,0.65,0.45,1.0130657405882597,0.8488194540366414,1,1,1,1,1,-0.007805369293041919,0.7,0.5,1,0.7,0.5,0.9,0.6428571428571429,-0.9685385992866848,0.21428571428571427,2.0437639385102235,0.9239714215253496,1,0.9,1,1,0.7631173097915781,-0.7848905642207468,-0.08252102167614488,-0.8187888067594956,0.7812319615337806,-0.7561914703898819,0.16989797903430978,-0.20766289448672728,0.7,-0.2877089940430985,1,0.6235248286698352,0.7,1,0.29272812620559907,0.625,0.30698716627569994,0.2518721063726918,0.0,0.5,0.8333333333333334,0.7768340899834012,-0.125590064172619,-0.35953914829025974,0,1,1,19.2
1084,20,1,80.0,-0.1734645253874055,0.75,0.875,1,0.75,1,0.8333333333333334,12,1,1,1,2,0.55,0.55,-0.24141400931719492,-0.9698545170016483,2,1,4,4,1,1.8093133335478366,0.5,0.5,2,0.5,0.5,0.9,0.35714285714285715,0.24522939890810821,0.21428571428571427,0.3126088603229711,0.45244493197225694,1,0.5,1,1,0.2329947232590801,-0.7848905642207468,-0.49354675120775604,1.0871478175873686,-1.0271868296772464,-0.7561914703898819,0.16989797903430978,-0.20766289448672728,0.5,-0.2877089940430985,1,2.17120252840389,0.7,1,0.20822477752187524,0.625,-1.005012157822057,-0.054341687090373104,0.0,0.5,0.8333333333333334,-0.7406335114617164,1.013876273922499,-0.35953914829025974,0,1,1,16.0
